,Unnamed: 0,d73_4,qa10_3,qd5_14,qa4a_5,qa2a_4,polintr_4,qa2a_5,d40b,qa6b_3,qa13_2,qa4a_4,d40a_r,d40abc_r3,qa4a_9,qa4a_13,qa2a_6,d70,qa3a_11,qa16,sd22_1,d8,d40b_r,qa19,d62_4,polintr_1,qd5_6,qa6b_1,d62_2,netuse,qa3a_17,qc1a_4,d8r2,d78,d9r,qd5_15,d40c,d40abc_r1,sd22t7,d40abc_r4,qa4a_12,qa4a_17,d71_2,qc1a_1,qa1a_4,qa18_5,qa4a_18,qc1a_3,qa17,qd5_2,d62_1,sd22t3,qa3a_4,d71_1,qa4a_15,d9,d40abc_r2,qd5_1,qd1,qa2a_1,qd8_3,qa14,qa4a_1,sd22t8,qa1a_5,qa10_2,qa3a_3,qa4a_19,qa3a_10,qa7_1,qa3a_2,qa3a_5,qd5_16,qa3a_8,qa3a_14,d73_2,d40c_r,d8r1,qd5_12,sd22t6,qd5_9,d73_1,qa4a_16,d62_3,qa3a_16,qa13_1,qd5_10,qa8_1,qa6b_10,qd5_8,qa2a_3,qa1a_6,qa3a_15,qa4a_6,d71_3,sd22t2,qa1a_2,qc1a_2,qd5_13,qa18_3,qd8_4,qd8_1,qa3a_18,qa3a_9,d40a,qa6b_8,polintr_3,qa3a_13,d7,qa4a_11,d60,sd22t4,qd5_7,qa3a_6,qd2,qa4a_3,polintr_2,qa2a_2,qa4a_14,qa2a_7,qa1a_3,qa10_1,qd5_5,d25,sd22t5,qa3a_1,qd5t,qd8_2,qa1a_1,sd22_2,qd5_11,qa3a_12,qa8_2,qd5_4,sd22t1,d7r,qa18_1,qd5_3,d62t,qa18_2,d73_3,qa4a_7,sd18a,qa4a_10,qa7_2,qa1a_7,qa4a_2
37,37,3.0,2,0,0,3,1,2,0.0,1,2,0,2.0,0.0,0,0,4,1,1,3,3,9,0.0,1,6,0,0,2,6,6,0,4,2,3,3,0,0.0,0.0,0,0.0,0,0,2,2,3,3,0,3,3,1,6,1,0,2,0,397,0.0,0,4,3,3,4,0,0,2,4,0,0,0,1,1,0,0,0,0,2.0,0.0,10,0,0,1,4.0,0,6,0,1,0,1,1,1,4,3,0,0,3,1,4,2,0,2,5,2,0,0.0,2.0,2,0,0,1,0,3,0,0,0,3,1,1,2,1.0,3,2,4,1,2.0,0,1,0,5,2,3,0,0,3,0,0,1,2,0,1,1,4.0,0,3,0,2,2,0
38,38,1.0,2,0,0,3,0,2,0.0,1,1,0,1.0,1.0,0,0,3,3,1,2,1,22,0.0,4,6,0,0,2,7,1,0,2,2,3,10,0,0.0,0.0,0,0.0,0,0,2,2,4,1,0,2,3,0,1,0,0,3,1,104,0.0,0,2,3,1,4,0,0,2,4,0,0,0,2,0,0,0,0,0,2.0,1.0,5,0,0,0,1.0,1,1,0,3,0,1,2,0,2,3,0,0,3,0,2,2,0,1,1,1,0,0.0,1.0,2,0,0,12,0,3,1,0,0,3,0,1,2,0.0,1,3,4,1,1.0,0,0,1,2,2,2,0,1,2,0,1,2,1,1,1,3,2.0,0,4,0,1,4,0
39,39,3.0,4,0,0,2,0,4,1.0,2,1,0,4.0,0.0,0,0,1,3,1,3,3,11,0.0,4,6,0,0,2,5,2,0,4,2,1,5,0,0.0,0.0,1,0.0,0,0,2,2,3,5,0,4,5,0,3,1,0,3,0,321,0.0,0,5,1,5,4,0,0,2,2,0,0,0,1,0,0,0,0,0,2.0,0.0,9,0,0,1,2.0,0,6,0,3,0,2,3,0,2,4,0,0,2,0,3,2,0,2,1,3,0,999.0,1.0,2,0,1,12,0,2,0,0,0,3,0,0,2,1.0,3,4,2,0,1.0,0,0,0,2,4,3,0,0,3,0,1,2,1,0,2,1,4.0,0,3,0,2,3,0
40,40,1.0,5,0,0,3,0,4,1.0,2,1,0,2.0,0.0,0,0,3,4,1,2,3,28,0.0,2,7,0,0,2,6,6,0,3,3,3,5,0,0.0,0.0,0,0.0,0,0,2,1,2,3,0,4,3,0,2,0,0,2,0,350,0.0,0,3,1,1,4,0,0,2,2,0,0,0,2,0,0,0,0,0,3.0,1.0,8,0,1,0,2.0,1,1,0,2,0,2,2,1,2,3,0,0,2,0,4,2,0,1,2,1,0,0.0,2.0,2,0,0,11,0,3,0,0,0,2,1,1,2,0.0,3,3,2,0,3.0,0,0,1,3,4,2,0,0,1,0,1,1,4,1,1,2,1.0,0,3,0,1,1,0
41,41,1.0,3,0,0,1,1,3,1.0,1,1,0,2.0,0.0,0,1,2,4,0,2,2,27,0.0,3,1,0,0,2,1,1,0,2,2,2,0,0,0.0,1.0,0,0.0,0,0,2,3,3,1,0,1,3,0,1,0,0,1,0,95,0.0,0,3,2,4,4,1,0,2,3,0,0,0,1,0,0,0,1,0,2.0,0.0,8,0,1,0,1.0,0,1,0,1,0,1,2,1,2,2,0,0,3,0,2,2,0,2,1,1,0,0.0,2.0,2,0,0,1,0,2,0,0,0,3,0,1,2,0.0,3,2,3,0,2.0,0,0,1,2,1,2,0,0,1,0,1,1,3,0,3,1,2.0,0,3,0,1,3,0
42,42,1.0,3,0,1,4,0,2,1.0,1,2,0,1.0,0.0,0,0,1,4,1,2,2,27,0.0,1,5,0,0,2,6,1,0,2,2,3,11,0,0.0,0.0,0,0.0,0,0,3,1,2,2,0,3,3,0,1,0,0,2,1,146,0.0,0,4,3,1,4,0,0,5,2,0,0,0,1,0,1,0,1,0,2.0,0.0,11,0,1,0,1.0,0,2,0,4,0,2,1,0,3,3,0,0,1,0,4,2,0,2,2,2,0,1.0,2.0,1,0,0,0,1,3,0,0,0,2,0,1,1,0.0,1,3,4,1,2.0,0,0,1,1,3,2,0,0,2,0,1,3,2,1,1,5,1.0,0,3,0,1,3,0
43,43,2.0,3,0,1,2,1,2,0.0,2,1,0,2.0,0.0,0,0,3,2,0,2,2,28,0.0,1,1,0,0,2,6,1,0,2,2,3,5,0,0.0,0.0,0,0.0,0,0,2,1,3,2,0,2,4,0,7,0,0,3,0,262,1.0,0,4,3,2,4,0,0,4,3,0,0,0,1,0,0,0,0,0,1.0,0.0,6,0,1,0,2.0,1,1,0,1,0,2,2,0,3,4,0,0,1,0,4,1,0,2,2,2,0,0.0,3.0,2,0,0,0,1,2,0,0,0,4,1,1,3,1.0,3,3,4,0,2.0,0,0,0,2,5,3,0,0,2,0,1,1,1,1,2,1,2.0,0,2,0,1,3,0
44,44,1.0,4,0,0,3,0,1,0.0,1,2,0,4.0,1.0,0,0,3,2,0,3,2,14,1.0,1,6,0,1,1,2,1,0,1,3,2,9,0,0.0,0.0,0,1.0,0,0,2,2,2,2,0,3,3,0,1,0,0,1,0,14,1.0,0,3,1,2,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1.0,0.0,8,0,0,1,3.0,0,1,0,4,0,1,1,0,2,3,0,0,1,0,3,2,0,2,2,3,0,0.0,3.0,1,0,0,5,1,3,0,0,0,3,0,0,3,0.0,2,2,1,0,1.0,1,0,1,2,2,3,1,0,1,0,1,3,1,1,1,3,2.0,0,3,0,1,2,0
45,45,1.0,5,0,0,4,1,2,0.0,1,1,0,1.0,0.0,0,0,3,4,0,3,1,25,0.0,2,2,0,0,2,6,7,0,3,3,3,1,0,0.0,1.0,0,0.0,0,0,3,1,4,2,0,4,3,1,6,1,0,1,0,443,0.0,0,4,3,5,2,0,1,2,3,0,0,0,2,0,1,0,0,1,4.0,0.0,5,0,0,0,2.0,0,6,0,5,0,2,2,0,1,3,0,0,2,0,4,1,0,1,1,1,0,1.0,2.0,2,0,0,7,0,1,0,0,0,3,1,0,2,0.0,3,5,2,0,1.0,0,0,0,4,2,3,0,0,2,0,1,1,1,0,1,1,4.0,0,4,0,3,2,0
46,46,3.0,2,0,0,2,1,2,1.0,1,2,0,1.0,0.0,0,0,4,1,1,3,3,18,1.0,1,6,0,1,2,7,6,0,4,2,3,3,0,0.0,0.0,0,0.0,0,0,3,3,2,3,0,4,4,0,6,0,0,3,0,174,1.0,0,4,3,2,5,0,0,2,3,0,0,0,2,1,1,0,0,0,2.0,1.0,4,0,0,0,1.0,0,1,0,2,0,3,2,0,1,4,0,0,3,1,1,1,0,2,1,1,0,0.0,2.0,2,0,0,1,0,3,0,1,0,3,1,1,1,0.0,3,3,1,0,3.0,0,0,0,2,3,1,0,0,3,0,1,1,3,1,2,3,2.0,0,3,0,1,3,0
47,47,1.0,2,0,0,3,0,2,0.0,1,1,0,2.0,0.0,0,0,3,1,1,3,2,69,0.0,3,2,0,0,1,6,1,0,1,3,2,4,0,0.0,1.0,0,0.0,0,0,2,3,2,3,0,1,4,1,1,1,0,1,0,452,0.0,0,2,3,4,3,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,1.0,2,0,0,0,1.0,1,1,0,4,0,1,1,1,3,3,0,0,2,0,3,2,0,2,1,3,0,0.0,2.0,3,1,0,9,0,1,1,0,0,3,1,1,2,1.0,1,2,1,0,3.0,0,0,0,5,2,1,0,0,2,0,0,2,3,0,1,1,0.0,0,4,0,2,2,0
48,48,2.0,4,0,0,3,1,3,0.0,3,1,0,2.0,0.0,0,0,4,2,0,2,1,109,0.0,4,6,0,0,2,6,2,0,4,2,3,5,1,1.0,0.0,1,0.0,0,0,1,1,2,2,0,4,3,1,1,0,0,3,0,416,0.0,0,2,4,5,5,0,0,3,2,0,0,0,1,0,1,0,0,0,1.0,0.0,98,0,0,0,3.0,1,3,0,1,0,2,2,0,4,3,0,0,3,0,2,1,0,3,2,2,0,0.0,1.0,2,0,0,5,0,3,0,0,0,2,1,0,2,0.0,1,2,5,1,1.0,0,0,1,1,3,2,0,0,2,0,1,1,1,1,1,3,2.0,0,4,0,1,3,0
49,49,2.0,4,0,1,3,1,2,0.0,1,2,0,3.0,0.0,0,0,3,3,1,3,2,18,0.0,4,5,0,0,2,1,7,0,3,3,3,11,0,1.0,0.0,0,1.0,1,0,2,1,3,2,0,1,2,0,1,0,0,1,0,467,0.0,0,4,1,1,4,0,0,1,3,0,0,0,1,1,0,0,0,0,2.0,0.0,5,0,1,1,2.0,0,6,0,2,0,1,2,0,1,4,0,0,3,1,3,1,0,2,2,5,0,0.0,1.0,2,0,0,7,1,1,0,0,0,3,0,0,2,1.0,3,5,2,1,1.0,0,0,0,1,3,2,0,0,1,0,1,1,2,0,1,2,2.0,0,2,0,1,3,0
50,50,1.0,2,0,0,3,1,4,3.0,1,4,0,2.0,0.0,0,1,1,2,1,2,2,12,0.0,1,5,0,0,2,6,1,0,2,2,3,7,0,0.0,1.0,0,0.0,0,0,3,1,4,2,0,3,4,1,6,0,0,2,0,105,1.0,0,1,4,1,4,0,0,2,2,0,0,0,1,0,0,0,0,1,1.0,0.0,6,0,1,0,2.0,0,1,0,1,0,2,3,1,1,4,0,0,2,1,1,2,0,2,2,5,0,0.0,1.0,2,0,0,1,1,3,0,1,0,3,0,0,1,0.0,1,2,4,1,1.0,0,1,1,1,2,2,0,0,1,0,1,1,2,1,1,1,2.0,0,1,0,1,3,0
51,51,3.0,3,0,0,2,1,2,2.0,1,1,0,3.0,0.0,0,0,2,3,1,2,2,25,0.0,3,6,0,0,2,6,1,0,4,2,3,6,0,0.0,0.0,1,1.0,0,0,3,1,5,2,0,3,5,0,2,0,0,3,0,145,0.0,0,2,3,2,4,0,1,2,3,0,0,0,2,1,1,0,0,0,1.0,0.0,5,0,0,0,2.0,0,1,0,1,0,3,2,0,2,3,0,0,3,1,3,1,0,5,2,1,0,0.0,1.0,2,0,0,4,0,2,0,0,1,3,0,0,2,1.0,4,4,1,0,1.0,0,1,0,1,3,2,0,0,3,0,0,2,1,0,3,5,2.0,0,2,0,1,3,0
52,52,1.0,2,0,0,3,0,4,0.0,1,5,0,4.0,0.0,0,1,3,3,0,3,2,29,0.0,1,1,0,0,2,6,1,0,2,2,3,7,0,0.0,1.0,0,0.0,0,0,2,2,3,4,0,1,2,0,6,0,0,1,0,387,0.0,0,2,1,3,4,0,0,5,3,0,0,0,1,0,0,0,0,0,2.0,0.0,98,1,0,0,3.0,0,7,0,3,0,1,2,1,4,3,0,0,3,0,1,2,0,2,1,4,0,0.0,3.0,1,0,0,0,0,3,0,0,0,4,0,1,1,0.0,2,2,2,1,3.0,0,0,1,4,2,3,0,0,2,0,1,2,2,1,1,2,1.0,0,2,0,1,1,0
53,53,1.0,2,0,0,1,0,1,1.0,1,2,1,2.0,1.0,0,1,3,1,1,1,2,109,0.0,3,1,0,0,1,1,1,0,2,4,3,6,0,0.0,0.0,0,1.0,0,0,2,2,2,2,0,3,3,1,1,0,0,1,0,171,0.0,0,4,1,3,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,1,0,2.0,0,1,0,1,0,1,1,1,1,3,0,0,2,0,3,2,0,1,2,2,0,0.0,2.0,1,0,1,13,0,3,0,0,0,2,0,0,3,0.0,1,2,3,0,3.0,0,0,1,2,1,2,0,1,1,0,1,1,3,0,1,1,1.0,0,1,1,1,2,0
54,54,1.0,2,0,0,1,0,1,0.0,1,2,0,2.0,0.0,0,1,3,2,0,3,2,14,1.0,1,5,0,0,1,6,1,0,2,4,2,3,0,0.0,0.0,0,0.0,1,0,1,2,1,1,0,1,2,1,1,0,0,1,1,476,0.0,0,3,3,3,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1.0,1.0,5,0,0,0,1.0,0,1,0,4,0,1,1,1,1,3,0,0,1,0,2,2,0,2,2,3,0,0.0,2.0,1,0,0,8,1,3,1,1,0,2,1,1,1,0.0,1,2,1,0,3.0,0,0,1,2,2,2,0,1,1,0,1,2,3,0,1,3,1.0,0,2,0,1,2,0
55,55,1.0,2,0,0,3,1,2,0.0,1,2,0,3.0,0.0,1,0,3,1,0,1,2,60,0.0,5,6,0,0,2,7,1,0,2,2,3,4,0,0.0,0.0,0,1.0,0,0,2,2,2,2,0,1,3,0,1,0,0,2,0,191,0.0,0,3,3,3,4,0,1,1,3,0,0,0,2,0,0,0,0,0,1.0,0.0,11,0,1,1,2.0,0,1,0,4,0,1,1,0,3,3,0,0,2,0,3,2,0,1,2,2,0,0.0,2.0,1,0,0,8,0,2,0,1,0,3,0,0,2,0.0,2,2,3,0,2.0,0,0,1,4,3,1,0,1,1,0,1,3,2,0,3,3,2.0,0,1,0,1,3,1
56,56,1.0,2,0,0,3,0,3,10.0,1,2,0,3.0,0.0,0,0,3,1,0,3,1,26,1.0,1,2,0,0,2,6,1,0,2,3,2,10,0,1.0,0.0,0,0.0,0,0,2,2,3,2,0,1,2,0,1,0,0,1,0,-33,0.0,0,3,3,3,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,1,1,1.0,0,1,0,3,0,2,1,0,1,3,0,0,2,0,2,4,0,2,2,2,0,0.0,2.0,1,0,0,8,0,3,1,1,0,2,0,0,1,0.0,3,2,2,1,2.0,0,0,1,2,2,1,0,0,1,0,1,1,2,1,1,3,1.0,0,1,0,1,2,0
57,57,2.0,3,0,0,3,1,3,1.0,3,1,0,2.0,0.0,0,0,4,3,0,4,3,9,0.0,3,6,0,0,2,6,6,0,4,1,3,1,0,0.0,0.0,1,1.0,0,0,3,1,3,4,0,3,5,1,7,0,0,3,0,420,0.0,0,2,3,5,5,0,0,2,4,1,0,0,2,0,1,0,0,0,2.0,0.0,6,0,1,0,2.0,0,1,0,2,0,2,2,0,3,3,0,0,3,1,4,2,0,2,2,5,0,0.0,1.0,2,0,0,12,0,1,0,0,0,2,1,0,3,0.0,4,5,4,0,1.0,0,0,0,2,2,2,0,0,2,0,0,2,4,0,1,1,2.0,0,3,0,2,3,0
58,58,1.0,2,0,0,4,0,1,0.0,1,2,0,2.0,0.0,0,0,3,2,0,2,2,10,0.0,4,2,0,0,2,1,1,0,2,2,3,4,0,0.0,1.0,0,1.0,0,0,2,1,1,1,0,2,3,0,1,0,0,2,0,63,0.0,0,2,3,3,5,0,0,5,5,0,0,0,2,0,1,0,0,0,4.0,0.0,6,0,1,0,1.0,0,1,0,4,0,1,1,0,3,1,0,0,1,1,4,2,0,1,2,3,0,0.0,2.0,1,0,0,1,0,3,0,0,0,3,0,1,3,0.0,3,3,4,1,2.0,0,0,1,1,2,1,0,0,1,0,1,1,4,0,1,3,2.0,0,1,0,1,2,0
59,59,1.0,2,0,1,2,0,2,0.0,1,2,0,3.0,0.0,0,0,3,2,0,1,2,17,0.0,4,5,0,0,2,6,1,0,3,2,3,19,0,1.0,0.0,1,0.0,0,0,2,1,2,4,0,4,3,1,1,1,0,1,0,414,0.0,0,3,2,3,4,0,0,2,3,1,0,0,1,0,0,0,0,0,1.0,0.0,3,0,0,0,2.0,0,1,0,4,0,2,1,1,2,3,0,0,2,0,3,3,0,2,3,2,0,0.0,2.0,1,0,0,8,1,3,0,0,0,2,1,1,1,1.0,3,2,3,0,1.0,0,0,1,3,4,1,0,0,1,0,1,1,1,0,1,4,2.0,0,1,0,1,2,0
60,60,1.0,2,0,0,2,1,2,0.0,1,2,0,2.0,0.0,0,0,3,2,0,1,1,27,0.0,2,1,0,0,2,6,6,0,3,3,3,5,0,0.0,0.0,0,0.0,0,0,2,4,5,4,0,1,2,1,1,0,0,3,0,248,0.0,0,3,3,3,4,0,0,2,2,0,0,0,1,0,0,0,0,0,2.0,0.0,9,0,1,0,2.0,0,1,0,3,0,1,2,0,3,3,0,0,1,1,3,1,0,1,1,1,0,0.0,2.0,1,0,0,1,0,3,1,0,0,3,0,0,1,0.0,3,3,4,1,2.0,0,0,1,2,2,2,0,0,1,0,1,2,1,0,1,3,4.0,0,3,0,1,2,0
61,61,1.0,3,0,0,1,0,2,0.0,2,1,0,1.0,0.0,0,0,2,2,0,2,1,13,0.0,1,6,0,0,2,6,1,0,3,2,3,13,0,0.0,1.0,0,0.0,0,0,2,1,1,3,0,2,5,1,1,0,0,1,0,514,0.0,0,3,3,1,4,0,0,1,3,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,0,0,1.0,0,1,0,4,0,3,2,0,3,3,0,0,2,0,4,3,0,2,5,2,0,0.0,2.0,2,0,0,1,0,3,0,0,0,3,0,0,2,0.0,2,1,2,1,1.0,0,0,0,2,3,3,0,0,1,0,1,3,2,0,1,5,2.0,0,3,0,1,3,0
62,62,1.0,3,0,0,3,0,3,1.0,1,1,0,2.0,0.0,0,0,1,1,1,2,1,35,0.0,2,5,0,0,1,1,1,0,1,4,2,10,0,0.0,0.0,0,0.0,1,0,2,2,5,1,0,2,2,1,1,0,0,1,0,367,0.0,0,3,3,3,4,0,0,1,2,1,0,0,1,0,0,0,0,1,1.0,0.0,9,0,1,0,1.0,0,1,0,4,0,1,1,1,1,3,0,0,1,0,3,1,0,2,1,2,0,0.0,3.0,1,1,0,1,0,3,0,1,0,2,0,0,2,0.0,3,2,4,1,2.0,0,1,1,4,2,2,0,0,1,0,1,1,3,1,1,3,2.0,0,1,0,1,3,0
63,63,1.0,1,0,0,3,0,2,1.0,1,3,0,4.0,1.0,0,1,1,3,0,2,2,20,2.0,1,2,0,0,1,1,1,0,1,3,3,10,0,0.0,1.0,1,1.0,0,0,2,2,3,3,0,3,4,0,1,0,0,1,1,-22,0.0,0,1,3,2,4,0,0,3,5,0,0,0,1,0,1,0,0,0,2.0,0.0,3,0,0,0,2.0,0,1,0,4,0,2,2,1,1,3,0,0,3,0,3,1,0,2,2,2,0,0.0,2.0,1,0,0,8,0,3,1,0,0,3,0,0,2,0.0,1,3,5,1,3.0,0,0,0,1,2,2,0,0,1,0,1,1,4,0,1,3,2.0,0,2,0,2,2,0
64,64,0.0,5,0,1,3,1,2,1.0,2,1,0,3.0,0.0,0,0,1,3,0,3,2,95,0.0,3,6,1,0,2,6,1,0,4,8,3,5,0,0.0,0.0,1,0.0,0,0,2,3,3,5,0,1,3,1,1,0,0,3,0,258,0.0,0,3,3,4,4,0,0,4,3,0,0,0,2,0,1,0,0,1,2.0,0.0,6,0,1,0,2.0,0,3,0,4,0,2,1,0,2,3,0,0,2,1,4,3,0,5,2,3,0,0.0,1.0,2,0,0,0,1,3,0,0,0,3,1,1,3,1.0,2,3,2,1,1.0,0,0,1,1,4,2,0,1,2,0,1,3,1,1,1,3,2.0,0,4,1,1,2,0
65,65,4.0,5,0,0,2,1,2,1.0,2,1,0,1.0,0.0,0,0,2,2,0,3,3,11,0.0,3,6,0,0,2,6,6,0,4,1,3,5,0,0.0,0.0,0,0.0,0,0,3,1,5,4,0,3,2,0,6,1,0,3,0,376,0.0,0,3,3,5,5,0,0,4,3,0,0,0,2,0,1,0,0,0,2.0,0.0,6,0,0,1,2.0,0,6,0,2,0,3,2,0,3,4,0,0,3,1,4,1,0,2,5,5,0,0.0,1.0,2,0,1,13,0,1,0,0,0,4,1,1,2,0.0,4,2,4,1,2.0,0,0,0,5,4,2,0,0,2,0,0,1,1,0,3,1,4.0,0,4,0,2,3,0
66,66,1.0,3,0,0,4,0,2,0.0,2,2,0,2.0,0.0,0,0,3,2,0,2,3,11,0.0,1,1,0,0,2,1,1,0,3,2,3,5,0,1.0,1.0,0,1.0,0,0,2,1,3,1,0,2,3,1,1,0,0,2,0,36,1.0,0,3,1,1,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,5,0,1,0,1.0,0,1,0,4,0,1,1,0,2,2,0,0,2,0,4,1,0,1,3,1,0,0.0,2.0,2,0,0,1,0,1,0,0,0,3,0,1,2,1.0,3,3,3,1,2.0,0,0,0,2,4,2,0,0,2,0,1,1,4,0,1,1,2.0,0,2,0,1,2,0
67,67,1.0,3,0,0,3,0,3,1.0,1,1,0,2.0,0.0,0,1,3,2,0,1,2,36,0.0,1,5,0,0,2,1,1,0,1,3,3,8,0,0.0,0.0,0,0.0,0,0,2,2,2,4,0,3,3,0,1,0,0,1,0,233,0.0,1,3,1,2,4,0,0,2,2,0,0,0,1,0,0,0,0,1,1.0,1.0,2,0,0,0,1.0,0,1,0,4,1,1,2,0,2,3,0,0,3,0,4,1,0,2,2,2,0,0.0,2.0,1,0,0,1,0,3,0,1,0,2,1,0,2,0.0,1,3,2,1,3.0,0,0,1,1,2,1,0,0,2,0,1,2,1,0,1,3,2.0,0,2,0,1,2,0
68,68,2.0,1,0,0,2,1,2,2.0,1,1,0,1.0,0.0,0,0,3,2,1,3,3,27,0.0,2,7,0,0,2,6,1,0,3,2,3,4,0,0.0,0.0,0,0.0,0,0,3,1,4,2,0,4,4,0,1,1,0,2,0,83,1.0,0,2,2,1,4,0,1,4,4,0,0,0,2,0,0,0,0,0,2.0,0.0,5,0,1,1,2.0,0,1,0,2,0,3,1,0,3,3,0,0,2,1,3,3,0,4,3,1,0,0.0,2.0,2,0,0,4,0,1,1,0,0,2,1,0,2,0.0,2,3,4,0,2.0,0,1,1,4,1,3,0,0,3,0,1,2,1,0,1,1,3.0,0,3,0,1,2,0
69,69,1.0,3,0,0,3,0,3,0.0,1,5,0,2.0,0.0,1,1,3,1,0,2,2,30,3.0,3,6,0,0,2,7,1,0,2,3,2,5,0,0.0,0.0,0,1.0,1,0,2,2,1,1,0,1,2,1,1,0,0,1,0,287,1.0,0,3,1,3,3,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,1.0,8,0,0,0,2.0,0,1,0,2,0,1,2,1,1,3,0,0,3,0,3,1,0,3,1,2,0,0.0,2.0,2,0,0,1,0,2,0,1,0,2,0,1,3,0.0,1,3,3,0,2.0,1,0,1,1,2,2,0,0,1,0,1,2,1,1,1,3,4.0,0,3,0,1,2,0
70,70,2.0,2,0,0,3,0,3,0.0,1,2,0,2.0,0.0,0,0,3,3,1,1,1,37,0.0,1,6,0,0,2,1,1,0,2,2,1,5,0,0.0,0.0,1,0.0,0,0,2,3,2,1,0,2,5,0,1,0,0,1,0,356,1.0,0,3,3,2,4,0,0,2,3,0,0,0,2,0,0,0,0,0,2.0,0.0,3,0,0,1,4.0,0,1,0,4,0,2,1,1,3,3,0,0,2,1,2,1,0,2,2,1,0,0.0,2.0,3,0,0,0,0,3,1,0,0,3,0,1,2,0.0,1,2,2,1,1.0,0,0,0,2,2,2,0,0,2,0,1,2,2,0,1,1,2.0,0,2,0,1,2,0
71,71,1.0,2,0,0,3,0,2,0.0,1,1,0,2.0,0.0,1,1,3,2,1,3,1,34,0.0,1,1,0,0,2,1,1,0,2,2,3,2,0,0.0,0.0,0,0.0,0,0,1,1,1,3,0,4,3,0,1,0,0,1,0,131,0.0,0,3,1,4,4,0,0,2,4,0,0,0,2,0,0,0,0,0,1.0,0.0,3,0,1,0,2.0,0,1,0,4,0,1,1,1,2,4,0,0,3,0,3,2,0,2,2,2,0,0.0,2.0,1,0,0,0,0,3,1,0,0,3,0,0,3,0.0,3,3,2,0,1.0,0,1,0,1,2,1,0,0,2,0,1,1,2,0,1,2,2.0,1,1,0,1,2,0
72,72,2.0,4,0,0,2,0,2,1.0,1,1,0,2.0,0.0,0,0,3,2,1,3,1,19,0.0,3,1,0,0,2,7,1,0,2,2,3,5,0,0.0,0.0,0,0.0,0,0,3,1,3,4,0,4,3,0,1,1,0,1,0,396,0.0,0,3,3,1,4,0,0,2,2,0,0,0,2,0,0,0,0,0,0.0,1.0,2,0,0,0,2.0,0,3,0,4,0,1,1,0,3,4,0,0,2,0,4,1,0,3,2,1,0,0.0,1.0,2,0,0,0,1,2,0,0,0,3,0,1,2,0.0,3,3,2,1,2.0,0,0,0,3,4,2,0,1,2,0,1,1,1,0,2,2,1.0,0,3,0,1,2,0
73,73,1.0,2,0,0,3,0,3,0.0,1,2,0,2.0,0.0,0,1,3,3,1,2,2,24,1.0,1,1,0,0,1,1,1,0,2,8,2,8,0,1.0,0.0,0,1.0,0,0,2,2,2,5,0,2,3,0,1,0,0,2,0,-56,0.0,0,2,1,3,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,1.0,98,0,1,1,1.0,1,1,0,3,0,2,1,1,1,4,0,0,3,1,2,2,0,1,1,1,0,0.0,3.0,1,0,0,4,0,3,1,1,0,2,1,0,1,999.0,1,2,3,1,3.0,0,0,1,2,3,2,0,0,3,0,1,1,1,1,1,2,1.0,0,2,0,1,2,0
74,74,2.0,2,0,0,2,1,2,0.0,1,3,0,1.0,0.0,0,0,4,2,0,2,3,34,0.0,3,2,0,1,2,7,6,0,3,2,3,4,0,0.0,0.0,0,0.0,0,0,2,2,4,4,0,4,4,0,1,1,0,2,0,124,0.0,0,4,3,1,4,0,0,2,2,1,0,0,2,0,0,0,0,0,2.0,0.0,5,0,0,0,2.0,0,1,0,3,0,2,1,0,2,3,0,0,3,0,4,1,0,2,2,2,0,0.0,1.0,2,0,0,7,0,7,0,0,0,2,0,1,2,0.0,4,4,2,1,1.0,0,0,1,2,1,2,0,0,2,0,1,3,1,0,1,1,1.0,0,1,0,1,2,0
75,75,1.0,2,0,0,3,0,3,1.0,1,2,1,3.0,0.0,1,1,3,2,1,2,1,28,0.0,1,2,0,0,1,1,6,0,2,4,2,4,0,1.0,0.0,0,1.0,0,0,2,2,2,1,0,3,2,1,1,0,0,2,0,133,0.0,0,2,1,1,4,0,0,1,2,0,0,0,1,0,0,0,0,0,1.0,0.0,3,0,0,0,1.0,0,1,0,4,0,1,1,0,3,3,0,0,3,0,2,1,0,1,4,2,0,0.0,2.0,1,0,0,8,0,3,0,0,0,2,0,1,1,0.0,2,2,2,1,2.0,0,0,1,2,1,1,0,0,1,0,1,1,2,1,1,3,1.0,0,1,0,1,2,0
